date,lp,surface,latitude,longitude,dis24_cleaned,dis24_original
1983-06-11,64312.86,0.0,31.775000000000563,121.07499999999494,64312.86,64312.86
1983-06-12,60746.42,0.0,31.775000000000563,121.07499999999494,60746.42,60746.42
1983-06-13,58420.125,0.0,31.775000000000563,121.07499999999494,58420.125,58420.125
1983-06-14,56858.0,0.0,31.775000000000563,121.07499999999494,56858.0,56858.0
1983-06-15,56247.266,0.0,31.775000000000563,121.07499999999494,56247.266,56247.266
1983-06-16,56385.125,0.0,31.775000000000563,121.07499999999494,56385.125,56385.125
1983-06-17,56031.594,0.0,31.775000000000563,121.07499999999494,56031.594,56031.594
1983-06-18,55107.594,0.0,31.775000000000563,121.07499999999494,55107.594,55107.594
1983-06-19,54625.92,0.0,31.775000000000563,121.07499999999494,54625.92,54625.92
1983-06-20,54903.047,0.0,31.775000000000563,121.07499999999494,54903.047,54903.047
1983-06-21,55797.375,0.0,31.775000000000563,121.07499999999494,55797.375,55797.375
1983-06-22,57481.812,0.0,31.775000000000563,121.07499999999494,57481.812,57481.812
1983-06-23,59944.297,0.0,31.775000000000563,121.07499999999494,59944.297,59944.297
1983-06-24,64298.188,0.0,31.775000000000563,121.07499999999494,64298.188,64298.188
1983-06-25,69429.67,0.0,31.775000000000563,121.07499999999494,69429.67,69429.67
1983-06-26,75534.56,0.0,31.775000000000563,121.07499999999494,75534.56,75534.56
1983-06-27,83264.34,0.0,31.775000000000563,121.07499999999494,83264.34,83264.34
1983-06-28,90830.516,0.0,31.775000000000563,121.07499999999494,90830.516,90830.516
1983-06-29,96882.5,0.0,31.775000000000563,121.07499999999494,96882.5,96882.5
1983-06-30,103084.34,0.0,31.775000000000563,121.07499999999494,103084.34,103084.34
1983-07-01,111778.78,0.0,31.775000000000563,121.07499999999494,111706.016,111778.78
1983-07-02,119929.75,0.0,31.775000000000563,121.07499999999494,111706.016,119929.75
1983-07-03,126062.266,0.0,31.775000000000563,121.07499999999494,111706.016,126062.266
1983-07-04,129348.97,0.0,31.775000000000563,121.07499999999494,111706.016,129348.97
1983-07-05,128756.7,0.0,31.775000000000563,121.07499999999494,111706.016,128756.7
